                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                0.85242,                0.65522,                 1.1791,                0.80489,                0.70275,                0.76991,                0.43826,                 1.5088,                 1.0026,                 1.7721,                0.00109,                0.00109,                0.00109
                    147,                0.83146,                0.64134,                 1.1504,                0.77208,                0.72665,                0.77041,                0.43439,                  1.531,                  1.008,                 1.8127,              0.0010281,              0.0010281,              0.0010281
                    148,                0.85432,                0.64269,                  1.159,                0.78377,                 0.7082,                0.76665,                0.43969,                 1.5077,                  1.001,                 1.7694,             0.00096625,             0.00096625,             0.00096625
                    149,                0.81112,                0.62854,                 1.1412,                0.84714,                0.67306,                0.77689,                0.44317,                 1.5084,                 1.0113,                 1.7719,             0.00090438,             0.00090438,             0.00090438
                    150,                0.83107,                0.63805,                 1.1666,                 0.8064,                0.69243,                0.76722,                 0.4435,                 1.5017,                 1.0174,                 1.7458,              0.0008425,              0.0008425,              0.0008425
                    151,                0.81546,                 0.6138,                 1.1224,                0.78401,                0.71924,                0.76362,                0.43366,                 1.5302,                 1.0059,                 1.7799,             0.00078062,             0.00078062,             0.00078062
                    152,                0.76082,                0.56283,                 1.1025,                0.78489,                0.71938,                0.76525,                0.43926,                 1.4906,                 1.0091,                 1.7463,             0.00071875,             0.00071875,             0.00071875
                    153,                0.74968,                 0.5353,                 1.0935,                0.80841,                0.69558,                 0.7673,                0.44254,                 1.4992,                 1.0123,                 1.7771,             0.00065688,             0.00065688,             0.00065688
                    154,                0.73821,                0.51653,                 1.0733,                0.83976,                0.67823,                0.76815,                0.44012,                 1.5203,                 1.0149,                 1.8009,               0.000595,               0.000595,               0.000595
                    155,                0.72892,                0.51326,                 1.0678,                0.80817,                0.69108,                0.77381,                0.44552,                 1.4999,                 1.0062,                 1.7682,             0.00053312,             0.00053312,             0.00053312
                    156,                0.71159,                0.48087,                  1.059,                0.81451,                0.68927,                0.77246,                0.44682,                 1.5042,                 1.0058,                 1.7813,             0.00047125,             0.00047125,             0.00047125
                    157,                0.71961,                 0.5144,                 1.0713,                 0.8037,                0.69401,                0.77793,                0.44727,                 1.4895,                 1.0219,                 1.7717,             0.00040938,             0.00040938,             0.00040938
                    158,                0.71213,                0.50647,                 1.0644,                0.78621,                0.70765,                0.77971,                0.44934,                  1.491,                 1.0055,                 1.7775,              0.0003475,              0.0003475,              0.0003475
                    159,                0.70948,                0.48944,                 1.0505,                0.80338,                0.69604,                0.77699,                0.44837,                 1.4949,                 1.0144,                 1.7692,             0.00028563,             0.00028563,             0.00028563
                    160,                0.69642,                0.48323,                 1.0523,                0.81246,                0.67823,                0.77326,                0.44724,                  1.496,                 1.0157,                 1.7722,             0.00022375,             0.00022375,             0.00022375
